obd.time,obd.trip,obd.ecu,obd.temp,obd.rpm,obd.vss,obd.throttlepos,obd.map,obd.sparkadv,gps.lon,gps.lat,gps.alt,trip.tripid,
1334513335.005565,1.000000,0.000000,58.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513336.005906,1.000000,0.000000,58.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513337.006216,1.000000,0.000000,58.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513338.006581,1.000000,0.000000,58.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513339.006704,1.000000,0.000000,58.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513340.111722,1.000000,0.000000,58.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513341.112000,1.000000,0.000000,58.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513342.112234,1.000000,0.000000,58.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513343.112489,1.000000,0.000000,58.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513344.112742,1.000000,0.000000,58.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513345.112990,1.000000,0.000000,57.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513346.113246,1.000000,0.000000,58.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513347.113508,1.000000,0.000000,57.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513348.228305,1.000000,0.000000,57.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513349.228536,1.000000,0.000000,57.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513350.228771,1.000000,0.000000,57.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513351.229027,1.000000,0.000000,57.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513352.229308,1.000000,0.000000,57.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513353.229576,1.000000,0.000000,57.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513354.229828,1.000000,0.000000,57.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513355.230092,1.000000,0.000000,57.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513356.341148,1.000000,0.000000,57.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513357.341387,1.000000,0.000000,57.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513358.341685,1.000000,0.000000,57.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513359.341974,1.000000,0.000000,57.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513360.342214,1.000000,0.000000,57.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513361.342472,1.000000,0.000000,57.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513362.342737,1.000000,0.000000,57.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513363.343013,1.000000,0.000000,57.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513364.469060,1.000000,0.000000,57.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513365.469308,1.000000,0.000000,57.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513366.469565,1.000000,0.000000,57.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513367.469808,1.000000,0.000000,57.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513368.470002,1.000000,0.000000,57.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513369.470278,1.000000,0.000000,57.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513370.470542,1.000000,0.000000,57.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513371.470790,1.000000,0.000000,57.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513372.584578,1.000000,0.000000,57.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513373.584843,1.000000,0.000000,57.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513374.585123,1.000000,0.000000,57.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513375.585358,1.000000,0.000000,57.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513376.585602,1.000000,0.000000,57.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513377.585878,1.000000,0.000000,57.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513378.586169,1.000000,0.000000,57.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513379.586435,1.000000,0.000000,57.000000,594.500000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513380.709805,1.000000,0.000000,57.000000,1368.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513381.710056,1.000000,0.000000,57.000000,747.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513382.710174,1.000000,0.000000,57.000000,886.500000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513383.710411,1.000000,0.000000,57.000000,896.750000,0.000000,10.588235,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513384.710654,1.000000,0.000000,57.000000,1062.750000,0.000000,10.980392,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513385.710888,1.000000,0.000000,57.000000,1075.250000,0.000000,13.333333,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513386.711147,1.000000,0.000000,57.000000,1292.750000,0.000000,13.725491,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513387.711396,1.000000,0.000000,57.000000,1276.250000,0.000000,14.901960,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513388.864171,1.000000,0.000000,57.000000,1085.750000,4.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513389.864437,1.000000,0.000000,57.000000,900.500000,4.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513390.864674,1.000000,0.000000,57.000000,884.000000,4.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513391.864928,1.000000,0.000000,57.000000,900.000000,3.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513392.865168,1.000000,0.000000,57.000000,907.250000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513393.865406,1.000000,0.000000,57.000000,899.250000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513394.865710,1.000000,0.000000,57.000000,885.750000,0.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513395.865985,1.000000,0.000000,57.000000,900.000000,0.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513396.988060,1.000000,0.000000,57.000000,811.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513397.988252,1.000000,0.000000,57.000000,846.750000,4.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513398.988517,1.000000,0.000000,57.000000,877.750000,5.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513399.988770,1.000000,0.000000,57.000000,881.000000,4.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513400.989060,1.000000,0.000000,57.000000,906.250000,3.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513401.989300,1.000000,0.000000,57.000000,908.250000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513402.989535,1.000000,0.000000,58.000000,896.500000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513403.989794,1.000000,0.000000,58.000000,921.500000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513405.105626,1.000000,0.000000,58.000000,928.250000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513406.105918,1.000000,0.000000,58.000000,907.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513407.106185,1.000000,0.000000,58.000000,902.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513408.106479,1.000000,0.000000,59.000000,902.750000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513409.106746,1.000000,0.000000,59.000000,898.250000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513410.107030,1.000000,0.000000,59.000000,902.750000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513411.107282,1.000000,0.000000,59.000000,904.250000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513412.107577,1.000000,0.000000,59.000000,907.750000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513413.240949,1.000000,0.000000,59.000000,904.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513414.241221,1.000000,0.000000,59.000000,904.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513415.241519,1.000000,0.000000,59.000000,901.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513416.241785,1.000000,0.000000,60.000000,905.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513417.242023,1.000000,0.000000,60.000000,901.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513418.242370,1.000000,0.000000,60.000000,898.500000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513419.242669,1.000000,0.000000,60.000000,901.250000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513420.242947,1.000000,0.000000,60.000000,895.250000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513421.380521,1.000000,0.000000,60.000000,903.500000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513422.380844,1.000000,0.000000,60.000000,897.500000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513423.381116,1.000000,0.000000,60.000000,888.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513424.381434,1.000000,0.000000,60.000000,898.750000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513425.381756,1.000000,0.000000,61.000000,894.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513426.382099,1.000000,0.000000,61.000000,887.500000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513427.382268,1.000000,0.000000,61.000000,895.500000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513428.382583,1.000000,0.000000,61.000000,893.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513429.517741,1.000000,0.000000,62.000000,889.500000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513430.517976,1.000000,0.000000,62.000000,890.500000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513431.518218,1.000000,0.000000,62.000000,888.500000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513432.518515,1.000000,0.000000,62.000000,886.250000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513433.518768,1.000000,0.000000,62.000000,893.250000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513434.519063,1.000000,0.000000,62.000000,877.500000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513435.519333,1.000000,0.000000,62.000000,873.750000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513436.519641,1.000000,0.000000,62.000000,884.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513437.677016,1.000000,0.000000,63.000000,879.500000,0.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513438.677237,1.000000,0.000000,63.000000,884.750000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513439.677531,1.000000,0.000000,63.000000,881.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513440.677777,1.000000,0.000000,63.000000,871.750000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513441.678019,1.000000,0.000000,63.000000,867.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513442.678269,1.000000,0.000000,63.000000,869.250000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513443.678518,1.000000,0.000000,63.000000,868.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513444.678761,1.000000,0.000000,63.000000,873.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513445.789417,1.000000,0.000000,63.000000,873.500000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513446.789649,1.000000,0.000000,64.000000,873.250000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513447.789908,1.000000,0.000000,64.000000,871.250000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513448.790161,1.000000,0.000000,64.000000,866.250000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513449.790411,1.000000,0.000000,64.000000,863.750000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513450.790677,1.000000,0.000000,64.000000,869.500000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513451.790969,1.000000,0.000000,65.000000,859.000000,0.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513452.791272,1.000000,0.000000,65.000000,866.250000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513453.903160,1.000000,0.000000,65.000000,859.500000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513454.903298,1.000000,0.000000,65.000000,859.500000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513455.903579,1.000000,0.000000,65.000000,851.250000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513456.903810,1.000000,0.000000,65.000000,849.500000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513457.904130,1.000000,0.000000,65.000000,846.750000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513458.904396,1.000000,0.000000,65.000000,856.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513459.904628,1.000000,0.000000,65.000000,860.500000,0.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513460.904857,1.000000,0.000000,65.000000,856.250000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513462.022234,1.000000,0.000000,66.000000,855.750000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513463.022476,1.000000,0.000000,66.000000,853.750000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513464.022715,1.000000,0.000000,66.000000,851.500000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513465.023025,1.000000,0.000000,66.000000,853.000000,0.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513466.023312,1.000000,0.000000,67.000000,850.250000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513467.023617,1.000000,0.000000,67.000000,841.750000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513468.023904,1.000000,0.000000,67.000000,836.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513469.024168,1.000000,0.000000,67.000000,841.500000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513470.147312,1.000000,0.000000,67.000000,849.250000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513471.147631,1.000000,0.000000,67.000000,850.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513472.147830,1.000000,0.000000,67.000000,837.000000,0.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513473.148098,1.000000,0.000000,67.000000,841.500000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513474.148353,1.000000,0.000000,67.000000,836.500000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513475.148605,1.000000,0.000000,67.000000,840.500000,0.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513476.148843,1.000000,0.000000,68.000000,831.750000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513477.149132,1.000000,0.000000,68.000000,836.750000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513478.267817,1.000000,0.000000,68.000000,835.500000,0.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513479.268047,1.000000,0.000000,68.000000,827.500000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513480.268305,1.000000,0.000000,68.000000,832.500000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513481.268564,1.000000,0.000000,68.000000,835.250000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513482.268799,1.000000,0.000000,68.000000,829.750000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513483.269073,1.000000,0.000000,68.000000,833.750000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513484.269307,1.000000,0.000000,68.000000,830.500000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513485.269560,1.000000,0.000000,68.000000,825.250000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513486.379111,1.000000,0.000000,68.000000,832.750000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513487.379295,1.000000,0.000000,68.000000,825.250000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513488.379542,1.000000,0.000000,69.000000,823.250000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513489.379784,1.000000,0.000000,69.000000,824.250000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513490.380036,1.000000,0.000000,69.000000,826.500000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513491.380270,1.000000,0.000000,69.000000,827.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513492.380529,1.000000,0.000000,69.000000,830.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513493.380759,1.000000,0.000000,69.000000,813.750000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513494.529902,1.000000,0.000000,70.000000,824.750000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513495.530161,1.000000,0.000000,70.000000,816.250000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513496.530423,1.000000,0.000000,70.000000,822.000000,0.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513497.530691,1.000000,0.000000,70.000000,817.250000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513498.530975,1.000000,0.000000,70.000000,813.750000,0.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513499.531439,1.000000,0.000000,70.000000,810.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513500.531662,1.000000,0.000000,70.000000,821.000000,0.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513501.531883,1.000000,0.000000,70.000000,815.250000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513502.659738,1.000000,0.000000,70.000000,804.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513503.659994,1.000000,0.000000,70.000000,813.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513504.660232,1.000000,0.000000,70.000000,816.750000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513505.660451,1.000000,0.000000,70.000000,820.500000,0.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513506.660688,1.000000,0.000000,70.000000,819.250000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513507.660948,1.000000,0.000000,71.000000,808.500000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513508.661195,1.000000,0.000000,71.000000,801.750000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513509.661461,1.000000,0.000000,71.000000,814.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513510.788817,1.000000,0.000000,71.000000,802.250000,0.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513511.792819,1.000000,0.000000,71.000000,806.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513512.793086,1.000000,0.000000,71.000000,816.750000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513513.793337,1.000000,0.000000,71.000000,812.250000,0.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513514.793590,1.000000,0.000000,71.000000,797.750000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513515.793861,1.000000,0.000000,71.000000,805.250000,0.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513516.793987,1.000000,0.000000,71.000000,803.000000,0.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513517.794242,1.000000,0.000000,71.000000,795.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513518.947468,1.000000,0.000000,71.000000,809.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513519.947703,1.000000,0.000000,71.000000,805.500000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513520.948024,1.000000,0.000000,71.000000,800.750000,0.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513521.948267,1.000000,0.000000,72.000000,795.250000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513522.948529,1.000000,0.000000,72.000000,786.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513523.948773,1.000000,0.000000,72.000000,788.500000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513524.949060,1.000000,0.000000,72.000000,795.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513525.949307,1.000000,0.000000,72.000000,791.750000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513527.066682,1.000000,0.000000,72.000000,795.500000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513528.066940,1.000000,0.000000,72.000000,788.500000,0.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513529.067169,1.000000,0.000000,72.000000,796.000000,0.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513530.067257,1.000000,0.000000,73.000000,813.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513531.067514,1.000000,0.000000,73.000000,787.750000,0.000000,10.980392,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513532.067766,1.000000,0.000000,73.000000,898.000000,0.000000,15.294118,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513533.068009,1.000000,0.000000,73.000000,1500.250000,0.000000,14.901960,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513534.068260,1.000000,0.000000,73.000000,1124.250000,0.000000,12.156863,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513535.186660,1.000000,0.000000,73.000000,1022.500000,4.000000,14.509804,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513536.186893,1.000000,0.000000,73.000000,1290.750000,4.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513537.187145,1.000000,0.000000,73.000000,890.500000,4.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513538.187430,1.000000,0.000000,74.000000,805.750000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
